segment_id,class,area_px,area_pct,confidence,conf_sulfide,cx,cy
351,fine,337,0.00023,0.7778,0.8681,5041,1102
2124,fine,337,0.00023,0.8055,0.9154,13660,7672
1547,fine,336,0.00023,0.8938,0.8829,6786,5467
2221,fine,335,0.00023,0.9719,0.8923,5726,8060
554,fine,335,0.00023,0.922,0.9096,8941,1701
1158,fine,335,0.00023,0.858,0.8811,5391,3839
2010,fine,333,0.00022,0.7804,0.8639,13344,7310
2954,fine,333,0.00022,0.8856,0.8832,11919,10714
22,fine,332,0.00022,0.5853,0.8482,13545,35
2897,fine,332,0.00022,0.6604,0.9308,8170,10388
1730,fine,332,0.00022,0.7572,0.9071,3059,6338
2243,fine,331,0.00022,0.6655,0.8911,2765,8140
15,fine,331,0.00022,0.7111,0.9136,11365,8
774,fine,331,0.00022,0.6165,0.8673,11718,2654
1246,fine,330,0.00022,0.8429,0.8581,4286,4122
2024,fine,330,0.00022,0.8007,0.8644,13085,7368
573,fine,329,0.00022,0.9595,0.8314,2626,1760
480,fine,328,0.00022,0.9043,0.8685,2783,1482
2502,fine,328,0.00022,0.964,0.9171,5968,8813
1288,fine,328,0.00022,0.6801,0.8678,10441,4276
1081,fine,328,0.00022,0.9723,0.8664,4629,3610
2781,fine,327,0.00022,0.6125,0.8544,649,9723
1352,fine,325,0.00022,0.783,0.8924,12702,4523
2036,normal,325,0.00022,0.5164,0.891,3503,7402
2646,fine,324,0.00022,0.9111,0.79,12392,9218
2456,fine,323,0.00022,0.7525,0.8514,3208,8720
1613,fine,322,0.00022,0.9728,0.8618,6826,5860
1264,fine,322,0.00022,0.8536,0.8784,5330,4180
74,fine,322,0.00022,0.8186,0.9242,8298,165
428,fine,322,0.00022,0.8149,0.804,5012,1330
950,fine,321,0.00022,0.9754,0.9003,2792,3184
1225,fine,321,0.00022,0.8374,0.8884,5211,4077
1303,fine,321,0.00022,0.8124,0.8772,12473,4359
2172,fine,321,0.00022,0.688,0.8456,11133,7806
2956,fine,320,0.00022,0.9039,0.8275,9424,10717
908,fine,320,0.00022,0.7884,0.8529,3630,3049
861,fine,320,0.00022,0.8936,0.8929,2117,2934
2489,fine,319,0.00022,0.7249,0.8452,3142,8789
976,fine,318,0.00021,0.8635,0.8824,3999,3253
1978,fine,318,0.00021,0.8105,0.9197,8438,7177
1350,fine,317,0.00021,0.8094,0.8762,4556,4507
1484,fine,317,0.00021,0.726,0.938,8096,5140
2912,fine,316,0.00021,0.687,0.8207,7028,10510
1357,fine,316,0.00021,0.6445,0.8333,54,4550
1196,fine,316,0.00021,0.8199,0.9004,3461,3964
2730,fine,316,0.00021,0.6107,0.8351,4013,9485
2774,fine,316,0.00021,0.728,0.9148,8332,9698
2936,fine,315,0.00021,0.8719,0.9228,11935,10637
2840,fine,314,0.00021,0.7207,0.8386,7153,10074
2259,fine,314,0.00021,0.554,0.8992,12704,8182
1302,fine,311,0.00021,0.7448,0.8641,7156,4355
1666,fine,311,0.00021,0.8993,0.9275,7258,6116
2778,fine,310,0.00021,0.7588,0.8367,2804,9714
1898,fine,310,0.00021,0.6392,0.9439,8338,6799
1283,fine,309,0.00021,0.7946,0.8334,4858,4245
1682,fine,309,0.00021,0.9761,0.9189,6452,6171
1587,fine,309,0.00021,0.9344,0.8829,6920,5664
2107,fine,309,0.00021,0.9173,0.8977,12326,7629
427,fine,309,0.00021,0.805,0.8686,6795,1331
202,fine,309,0.00021,0.7323,0.8873,4733,590
854,fine,308,0.00021,0.9594,0.8996,2504,2915
2589,fine,308,0.00021,0.968,0.9077,12347,9093
2364,fine,308,0.00021,0.7467,0.8691,804,8507
1072,fine,308,0.00021,0.6589,0.8042,7916,3585
604,fine,308,0.00021,0.7592,0.8725,10387,1873
113,fine,308,0.00021,0.8201,0.8757,7213,283
1247,fine,307,0.00021,0.8349,0.836,5170,4132
33,fine,307,0.00021,0.7791,0.9046,1707,72
1973,fine,306,0.00021,0.7687,0.825,13091,7159
1789,fine,306,0.00021,0.7845,0.8474,13027,6470
1128,fine,306,0.00021,0.6727,0.853,11501,3751
2835,fine,306,0.00021,0.8564,0.9304,2646,10059
1601,fine,305,0.00021,0.8848,0.8855,11401,5803
2008,normal,305,0.00021,0.6388,0.8689,4124,7290
2720,fine,304,0.00021,0.5508,0.7594,9011,9462
1814,fine,304,0.00021,0.7727,0.8751,12829,6536
2725,fine,304,0.00021,0.8644,0.8458,11080,9469
42,fine,304,0.00021,0.8218,0.8606,4489,94
2187,fine,304,0.00021,0.8366,0.8598,13336,7860
764,fine,304,0.00021,0.9393,0.8784,6162,2607
1665,fine,302,0.0002,0.6774,0.8778,825,6101
833,fine,302,0.0002,0.6379,0.8925,10552,2866
725,fine,302,0.0002,0.6654,0.8216,6943,2416
118,fine,302,0.0002,0.6979,0.8427,5503,306
2666,fine,302,0.0002,0.7802,0.8182,767,9282
1659,fine,301,0.0002,0.9815,0.9253,6866,6066
892,fine,301,0.0002,0.8211,0.8642,3441,3002
20,fine,301,0.0002,0.7947,0.8682,4378,29
1966,fine,301,0.0002,0.6555,0.8498,6941,7119
1647,fine,301,0.0002,0.9748,0.9056,6928,6005
491,fine,300,0.0002,0.7034,0.8875,10682,1504
2729,fine,300,0.0002,0.7748,0.8089,10061,9482
294,fine,300,0.0002,0.8194,0.8032,2441,921
1092,fine,300,0.0002,0.6576,0.8943,1332,3642
627,fine,300,0.0002,0.8187,0.881,8909,1932
1606,fine,300,0.0002,0.9225,0.9081,3691,5843
172,fine,300,0.0002,0.6618,0.8809,1485,489
1552,fine,300,0.0002,0.8978,0.8621,4079,5499
2742,fine,300,0.0002,0.6157,0.9463,7643,9519
949,fine,299,0.0002,0.9635,0.8352,7538,3189
767,fine,299,0.0002,0.9291,0.8984,6184,2627
220,fine,299,0.0002,0.6452,0.7935,9561,657
1806,fine,298,0.0002,0.7493,0.8302,730,6512
2492,fine,298,0.0002,0.8318,0.8491,8274,8781
2174,normal,297,0.0002,0.6078,0.8689,9372,7811
2525,fine,297,0.0002,0.8494,0.8752,11106,8889
1173,fine,297,0.0002,0.7809,0.8631,13318,3875
1466,fine,297,0.0002,0.9416,0.8592,12530,5044
1335,fine,297,0.0002,0.624,0.9305,1689,4447
1351,fine,296,0.0002,0.7134,0.8649,7776,4519
1646,fine,295,0.0002,0.9472,0.9065,7157,6003
2385,fine,295,0.0002,0.9031,0.9085,6455,8590
1895,fine,295,0.0002,0.7693,0.9228,10850,6788
2864,fine,295,0.0002,0.8685,0.8354,8361,10175
996,fine,294,0.0002,0.7399,0.8735,7850,3353
2302,fine,294,0.0002,0.9787,0.8272,5746,8318
442,fine,294,0.0002,0.885,0.9263,8437,1366
2769,fine,293,0.0002,0.872,0.813,10760,9654
516,fine,293,0.0002,0.985,0.9256,8834,1552
2844,fine,293,0.0002,0.606,0.9048,3126,10092
302,fine,293,0.0002,0.7285,0.917,6072,932
67,fine,293,0.0002,0.7106,0.8845,5523,153
261,fine,292,0.0002,0.8013,0.9237,6926,808
92,fine,292,0.0002,0.8102,0.8934,8107,223
2695,fine,292,0.0002,0.8405,0.8412,13473,9387
2496,fine,292,0.0002,0.8209,0.919,7136,8792
2953,fine,292,0.0002,0.7826,0.7975,11046,10706
2886,fine,291,0.0002,0.8509,0.9271,9941,10336
1728,fine,291,0.0002,0.7336,0.8556,12749,6335
1643,fine,291,0.0002,0.6362,0.8901,11858,5993
838,fine,291,0.0002,0.9077,0.801,5387,2883
2754,fine,290,0.0002,0.6083,0.8758,1906,9585
2934,fine,290,0.0002,0.9044,0.8759,9458,10623
2321,fine,290,0.0002,0.6655,0.8181,10656,8391
2188,fine,290,0.0002,0.8179,0.8747,2012,7862
1426,fine,290,0.0002,0.7091,0.8626,4917,4890
1370,fine,290,0.0002,0.6746,0.8227,9857,4607
1214,fine,290,0.0002,0.7284,0.9365,10829,4018
2170,fine,290,0.0002,0.8933,0.8624,12228,7797
2788,fine,290,0.0002,0.7629,0.9188,2828,9757
1769,fine,289,0.0002,0.7585,0.9119,3698,6424
2561,fine,289,0.0002,0.7859,0.8979,11321,9000
14,fine,289,0.0002,0.7254,0.9389,10932,4
859,fine,289,0.0002,0.9232,0.8563,2946,2923
105,fine,289,0.0002,0.7944,0.7956,8241,265
2940,fine,289,0.0002,0.7739,0.6864,10942,10666
2129,fine,288,0.00019,0.6091,0.8591,8691,7690
352,fine,288,0.00019,0.6992,0.8677,6248,1105
1593,fine,288,0.00019,0.9707,0.8292,6838,5722
2389,fine,288,0.00019,0.9663,0.8895,5980,8591
271,fine,288,0.00019,0.9067,0.8866,4376,833
2481,fine,288,0.00019,0.97,0.835,5947,8761
873,fine,288,0.00019,0.7847,0.8817,8088,2950
206,fine,287,0.00019,0.5374,0.8278,11891,597
1122,fine,287,0.00019,0.9158,0.8626,7041,3738
1721,fine,286,0.00019,0.7924,0.8665,10726,6314
2587,fine,286,0.00019,0.9776,0.9308,12115,9086
270,fine,286,0.00019,0.7319,0.7891,10706,833
2451,fine,285,0.00019,0.8261,0.8448,8121,8712
1382,fine,285,0.00019,0.7962,0.8586,11033,4714
1244,fine,284,0.00019,0.8811,0.9377,7048,4122
2457,fine,284,0.00019,0.9466,0.918,6403,8721
315,fine,283,0.00019,0.8982,0.837,4634,1011
2506,fine,283,0.00019,0.803,0.8469,8029,8816
2088,fine,283,0.00019,0.5689,0.8315,43,7589
1401,fine,281,0.00019,0.7775,0.8587,4529,4788
347,fine,281,0.00019,0.8893,0.8409,4652,1090
1735,fine,281,0.00019,0.9631,0.9078,6916,6343
599,fine,281,0.00019,0.7467,0.8726,12779,1847
1560,fine,280,0.00019,0.7659,0.8877,12384,5539
784,fine,280,0.00019,0.81,0.8801,5653,2699
876,fine,280,0.00019,0.8738,0.8587,6130,2960
787,fine,280,0.00019,0.9438,0.9254,6017,2708
2862,fine,279,0.00019,0.6983,0.837,6844,10172
184,fine,279,0.00019,0.7625,0.8652,2373,517
370,fine,279,0.00019,0.7172,0.856,6246,1154
2485,fine,279,0.00019,0.8333,0.8587,8271,8767
898,fine,279,0.00019,0.8692,0.9306,2205,3015
979,fine,277,0.00019,0.6477,0.8183,10217,3275
2159,fine,277,0.00019,0.5684,0.8278,3052,7772
2732,fine,277,0.00019,0.7794,0.8478,10021,9493
2245,fine,277,0.00019,0.8713,0.8943,11963,8141
868,fine,277,0.00019,0.9817,0.9088,2575,2944
1899,fine,277,0.00019,0.7255,0.8537,723,6809
2653,fine,276,0.00019,0.7695,0.827,713,9234
900,fine,276,0.00019,0.985,0.8955,2827,3027
1265,fine,276,0.00019,0.7485,0.8342,2978,4185
796,fine,276,0.00019,0.769,0.8429,3173,2729
1277,fine,275,0.00019,0.7497,0.8254,7697,4215
637,fine,274,0.00019,0.859,0.8706,4132,1993
917,fine,273,0.00018,0.9668,0.9329,7415,3082
2304,fine,273,0.00018,0.7896,0.7978,11008,8318
2332,fine,273,0.00018,0.9802,0.9139,1892,8416
258,fine,273,0.00018,0.7393,0.8461,5859,795
1146,fine,273,0.00018,0.9294,0.9351,4659,3801
2680,fine,272,0.00018,0.6576,0.8686,8609,9336
1232,fine,272,0.00018,0.8563,0.8428,7171,4098
1649,fine,272,0.00018,0.6871,0.8378,122,6007
1103,fine,272,0.00018,0.9695,0.9167,4554,3664
1556,fine,271,0.00018,0.9594,0.9272,13496,5525
2336,fine,271,0.00018,0.6969,0.8259,4609,8424
2620,fine,271,0.00018,0.8028,0.8912,6440,9159
863,fine,270,0.00018,0.9832,0.9054,2813,2931
2930,fine,270,0.00018,0.6789,0.8104,6732,10592
1930,fine,270,0.00018,0.5073,0.9069,5763,6963
330,fine,270,0.00018,0.767,0.8767,5183,1058
1624,fine,270,0.00018,0.9506,0.9052,7038,5909
343,fine,270,0.00018,0.9437,0.9069,8461,1088
93,fine,269,0.00018,0.6929,0.8541,11273,230
245,fine,269,0.00018,0.5385,0.872,1591,745
1611,fine,269,0.00018,0.9671,0.7999,6800,5843
664,fine,269,0.00018,0.7733,0.7982,10386,2128
35,fine,268,0.00018,0.8341,0.9461,5915,72
134,fine,268,0.00018,0.8145,0.8699,5215,359
423,fine,268,0.00018,0.8002,0.8709,3711,1316
721,fine,268,0.00018,0.7498,0.8302,8188,2402
2275,fine,268,0.00018,0.9653,0.9298,5793,8235
2677,fine,267,0.00018,0.8393,0.8515,9826,9320
870,fine,267,0.00018,0.8033,0.8464,5848,2944
1516,fine,267,0.00018,0.7468,0.8683,4228,5319
222,fine,267,0.00018,0.7888,0.8712,8079,665
2850,fine,266,0.00018,0.7935,0.8373,13291,10114
1209,fine,266,0.00018,0.829,0.8886,5337,4006
19,fine,266,0.00018,0.7479,0.8203,5808,21
1979,fine,266,0.00018,0.9545,0.9281,9742,7174
902,fine,266,0.00018,0.7779,0.8678,4088,3033
1052,fine,266,0.00018,0.8218,0.9414,7429,3531
2113,fine,265,0.00018,0.8967,0.8921,12043,7642
411,fine,265,0.00018,0.822,0.8347,4967,1279
166,fine,265,0.00018,0.782,0.8951,5174,467
2607,fine,265,0.00018,0.7376,0.8652,11484,9124
1195,fine,265,0.00018,0.7178,0.9294,10817,3963
2165,fine,265,0.00018,0.5895,0.8283,2679,7786
546,fine,265,0.00018,0.8904,0.8875,7218,1648
2313,fine,264,0.00018,0.6026,0.8575,9478,8353
847,fine,264,0.00018,0.826,0.8363,3120,2903
1344,fine,264,0.00018,0.8365,0.8545,13044,4490
192,fine,264,0.00018,0.6392,0.8493,1512,554
584,fine,264,0.00018,0.8529,0.8684,9001,1786
1538,fine,264,0.00018,0.8863,0.8806,4071,5439
2521,fine,263,0.00018,0.7419,0.8615,2431,8880
1631,fine,263,0.00018,0.9574,0.8494,7073,5940
1545,fine,262,0.00018,0.9006,0.8852,4048,5464
937,fine,262,0.00018,0.7598,0.9389,5827,3151
2301,fine,261,0.00018,0.7363,0.9069,328,8311
1644,fine,261,0.00018,0.7554,0.8654,12810,5994
724,fine,261,0.00018,0.689,0.8561,10638,2413
305,fine,261,0.00018,0.8202,0.8813,6998,953
474,fine,261,0.00018,0.8107,0.888,4659,1456
2859,fine,260,0.00018,0.7865,0.9332,6217,10160
1204,fine,260,0.00018,0.8188,0.8499,5181,3988
417,fine,259,0.00017,0.8672,0.8861,5484,1302
2901,fine,259,0.00017,0.8476,0.7865,9885,10405
2034,fine,259,0.00017,0.7216,0.8985,57,7397
79,fine,259,0.00017,0.6022,0.8829,11995,186
783,fine,259,0.00017,0.9685,0.8772,2630,2698
698,fine,258,0.00017,0.688,0.8554,8142,2300
12,fine,258,0.00017,0.7128,0.9111,10454,8
2287,fine,258,0.00017,0.8421,0.8891,2313,8277
1420,fine,257,0.00017,0.8363,0.814,7604,4874
2501,fine,257,0.00017,0.7397,0.8652,10461,8796
2118,fine,257,0.00017,0.7982,0.8913,12947,7651
1750,fine,257,0.00017,0.7847,0.8742,3058,6377
2868,fine,256,0.00017,0.8672,0.8523,9591,10196
2185,fine,256,0.00017,0.8317,0.8498,13582,7856
1230,fine,256,0.00017,0.8534,0.7675,4261,4088
2115,fine,256,0.00017,0.8266,0.8539,11514,7651
1710,fine,256,0.00017,0.9791,0.9106,6453,6274
1281,fine,256,0.00017,0.7519,0.8747,2000,4231
2837,fine,255,0.00017,0.6956,0.8609,8628,10065
789,fine,255,0.00017,0.6896,0.9214,11450,2713
70,fine,255,0.00017,0.7708,0.8293,4843,157
361,fine,255,0.00017,0.8026,0.8135,6837,1134
561,fine,255,0.00017,0.8141,0.7888,3600,1720
2011,fine,254,0.00017,0.7832,0.8691,13167,7309
1166,fine,254,0.00017,0.8428,0.7886,3648,3851
1702,fine,254,0.00017,0.6807,0.8583,10343,6257
1940,fine,254,0.00017,0.8351,0.9087,6570,7006
374,fine,254,0.00017,0.8599,0.868,4779,1171
1470,fine,253,0.00017,0.5897,0.8895,6008,5056
176,fine,253,0.00017,0.6625,0.8496,1457,499
717,fine,253,0.00017,0.7562,0.836,5655,2350
1667,fine,253,0.00017,0.6991,0.911,751,6114
1821,fine,253,0.00017,0.9705,0.8063,6635,6555
608,fine,253,0.00017,0.8622,0.831,4046,1891
2719,fine,253,0.00017,0.606,0.8282,4030,9456
1182,fine,253,0.00017,0.5251,0.8604,12864,3910
658,fine,252,0.00017,0.7679,0.8687,5763,2107
1163,fine,252,0.00017,0.8681,0.8841,2249,3849
2101,fine,252,0.00017,0.9005,0.8843,12028,7617
2420,fine,252,0.00017,0.8248,0.8349,10265,8638
139,fine,251,0.00017,0.7698,0.876,8295,366
1046,fine,251,0.00017,0.9456,0.8585,5093,3532
1117,fine,251,0.00017,0.9392,0.9374,5188,3712
1251,fine,250,0.00017,0.8067,0.8614,4881,4136
66,fine,250,0.00017,0.789,0.861,5099,146
906,fine,250,0.00017,0.9825,0.9338,2653,3043
1180,fine,250,0.00017,0.8464,0.9034,3113,3892
563,fine,250,0.00017,0.6997,0.8697,9781,1729
2161,fine,250,0.00017,0.6684,0.875,2463,7779
852,fine,250,0.00017,0.8159,0.8624,3142,2909
1932,fine,249,0.00017,0.7081,0.8763,6222,6976
2679,fine,249,0.00017,0.7568,0.7579,10319,9329
1161,fine,249,0.00017,0.811,0.8675,5611,3842
704,fine,249,0.00017,0.7784,0.8482,3873,2309
1222,fine,249,0.00017,0.7512,0.8779,6237,4046
1174,fine,249,0.00017,0.5934,0.8508,871,3877
9,fine,248,0.00017,0.7539,0.8968,7776,5
779,fine,248,0.00017,0.9855,0.8928,2516,2670
1035,fine,248,0.00017,0.961,0.913,5030,3500
2611,fine,247,0.00017,0.8377,0.8646,5108,9129
1692,fine,247,0.00017,0.7932,0.8637,10826,6217
278,fine,246,0.00017,0.6512,0.917,13539,845
2551,fine,246,0.00017,0.9782,0.9268,12080,8965
867,fine,246,0.00017,0.9855,0.9147,2708,2939
1449,fine,245,0.00017,0.6372,0.8798,4964,4996
2906,fine,245,0.00017,0.8197,0.784,10530,10464
1637,fine,245,0.00017,0.5997,0.8441,11935,5964
2716,fine,245,0.00017,0.9161,0.9303,5818,9449
2285,fine,244,0.00016,0.7875,0.8203,76,8276
1317,fine,244,0.00016,0.7493,0.8407,10973,4393
418,fine,244,0.00016,0.9014,0.8829,8294,1301
2027,fine,244,0.00016,0.7333,0.8586,40,7376
1029,fine,244,0.00016,0.9592,0.871,5047,3484
1109,fine,244,0.00016,0.8494,0.8864,5729,3686
1381,fine,243,0.00016,0.7503,0.8717,10918,4704
1977,fine,243,0.00016,0.5485,0.8925,4366,7175
143,fine,243,0.00016,0.8021,0.9059,157,386
1566,fine,243,0.00016,0.8093,0.7858,4159,5567
2242,fine,243,0.00016,0.9546,0.9204,1981,8137
94,fine,243,0.00016,0.8542,0.8618,8599,232
1051,fine,242,0.00016,0.9055,0.9005,7121,3532
670,fine,242,0.00016,0.6785,0.892,10101,2147
2765,normal,242,0.00016,0.5017,0.9151,4892,9623
2252,fine,241,0.00016,0.6629,0.864,7099,8154
129,fine,241,0.00016,0.6811,0.9015,2573,351
3,fine,241,0.00016,0.7712,0.865,2237,4
2150,fine,241,0.00016,0.8364,0.8141,12642,7762
2569,fine,241,0.00016,0.7736,0.8414,10411,9029
1327,fine,241,0.00016,0.6862,0.8734,6204,4422
1571,fine,240,0.00016,0.8827,0.7822,13124,5581
1852,fine,240,0.00016,0.9425,0.917,6574,6636
2425,fine,240,0.00016,0.8605,0.7553,6768,8648
1061,fine,239,0.00016,0.7989,0.9218,6514,3551
1104,fine,239,0.00016,0.931,0.8843,6957,3674
2670,fine,239,0.00016,0.7044,0.8885,165,9291
1508,fine,239,0.00016,0.9793,0.8772,13528,5264
1027,fine,238,0.00016,0.7846,0.7722,1896,3474
1796,fine,238,0.00016,0.7618,0.8288,10591,6494
1717,fine,238,0.00016,0.9899,0.8268,6633,6307
226,fine,238,0.00016,0.7266,0.853,8848,679
1581,fine,237,0.00016,0.9226,0.9103,3906,5624
734,fine,237,0.00016,0.9559,0.939,6116,2454
2122,fine,237,0.00016,0.8957,0.8647,4451,7662
2156,fine,237,0.00016,0.895,0.8668,12299,7768
2962,fine,236,0.00016,0.9123,0.7878,11788,10743
1541,fine,236,0.00016,0.9433,0.9265,3830,5448
450,fine,236,0.00016,0.8477,0.8535,4904,1383
333,fine,235,0.00016,0.7465,0.8287,312,1065
1614,fine,235,0.00016,0.9446,0.9114,7000,5864
2467,fine,235,0.00016,0.8388,0.9171,8313,8732
2244,fine,235,0.00016,0.5453,0.8385,10692,8141
219,fine,234,0.00016,0.8191,0.8397,6814,656
555,fine,234,0.00016,0.6841,0.8755,10864,1703
1544,fine,234,0.00016,0.7305,0.9293,7846,5452
568,fine,233,0.00016,0.813,0.8465,4091,1739
2968,fine,233,0.00016,0.8699,0.8683,11711,10764
1756,fine,233,0.00016,0.9847,0.8935,6519,6388
2367,fine,233,0.00016,0.7037,0.8066,3428,8509
2154,fine,233,0.00016,0.5882,0.9398,7354,7764
439,fine,233,0.00016,0.96,0.895,8744,1356
2579,fine,233,0.00016,0.8048,0.9257,6520,9065
1412,fine,232,0.00016,0.7604,0.8301,4784,4835
2831,fine,232,0.00016,0.8757,0.9313,2580,10044
367,fine,232,0.00016,0.814,0.8877,5314,1137
404,fine,231,0.00016,0.9117,0.8612,8338,1248
1993,fine,231,0.00016,0.5352,0.8617,3835,7218
1546,normal,231,0.00016,0.6048,0.8259,5924,5466
851,fine,231,0.00016,0.9399,0.8495,2441,2909
1297,fine,231,0.00016,0.7678,0.9287,2481,4331
504,fine,231,0.00016,0.9361,0.8732,7991,1534
141,fine,231,0.00016,0.7804,0.9247,186,373
2021,fine,231,0.00016,0.8941,0.899,9772,7355
2222,fine,231,0.00016,0.7313,0.8189,4126,8067
1442,fine,230,0.00016,0.6999,0.8729,5929,4954
1258,fine,230,0.00016,0.5162,0.9218,9895,4155
1776,fine,230,0.00016,0.973,0.8559,6851,6440
107,fine,230,0.00016,0.7449,0.8419,2309,268
1218,fine,229,0.00015,0.7254,0.9143,10859,4029
801,fine,229,0.00015,0.9691,0.9186,2657,2743
1299,fine,229,0.00015,0.6836,0.8746,1784,4349
502,fine,229,0.00015,0.947,0.8609,7848,1528
2089,fine,229,0.00015,0.696,0.8573,6256,7586
651,fine,228,0.00015,0.7659,0.9388,723,2064
1805,fine,228,0.00015,0.7911,0.8575,12332,6510
1399,fine,228,0.00015,0.6264,0.7394,9786,4782
1284,fine,228,0.00015,0.7133,0.8533,11777,4253
2814,fine,227,0.00015,0.8135,0.9196,2266,9930
1100,fine,227,0.00015,0.7686,0.8165,9491,3660
1224,fine,226,0.00015,0.7221,0.8427,5631,4064
835,fine,226,0.00015,0.7796,0.835,3628,2870
1448,fine,226,0.00015,0.9591,0.8449,13647,4987
640,fine,226,0.00015,0.7636,0.8543,10557,2025
317,fine,226,0.00015,0.7471,0.8278,3268,1015
2315,fine,225,0.00015,0.7991,0.7822,660,8362
2517,fine,225,0.00015,0.8627,0.672,261,8859
1429,fine,225,0.00015,0.684,0.861,5712,4894
2721,fine,225,0.00015,0.9491,0.9085,5770,9458
2455,fine,225,0.00015,0.8397,0.9221,8253,8716
2541,fine,224,0.00015,0.619,0.8606,4765,8941
602,fine,224,0.00015,0.9588,0.8571,2829,1862
643,fine,223,0.00015,0.723,0.8071,1752,2042
617,fine,223,0.00015,0.9642,0.8743,2805,1908
1679,fine,223,0.00015,0.5855,0.9163,10038,6163
1184,fine,223,0.00015,0.8887,0.8235,4590,3916
234,fine,223,0.00015,0.7889,0.8637,6724,692
720,fine,222,0.00015,0.5463,0.8558,5132,2386
161,fine,222,0.00015,0.6603,0.8494,1626,454
988,fine,222,0.00015,0.8335,0.791,5739,3314
103,fine,222,0.00015,0.6905,0.841,10537,247
1799,fine,220,0.00015,0.8055,0.8717,12246,6498
2503,fine,220,0.00015,0.9111,0.8545,6164,8816
2710,fine,220,0.00015,0.8297,0.8466,11971,9429
733,fine,220,0.00015,0.6728,0.8858,721,2450
798,fine,220,0.00015,0.9387,0.8629,6028,2729
592,fine,219,0.00015,0.7243,0.8256,1873,1803
1024,fine,219,0.00015,0.5788,0.7391,12845,3478
961,fine,219,0.00015,0.8279,0.8389,3899,3204
1526,fine,219,0.00015,0.8464,0.9,1263,5396
2266,fine,219,0.00015,0.9631,0.9158,1985,8205
291,fine,219,0.00015,0.8275,0.8104,7172,904
2370,fine,218,0.00015,0.7475,0.7575,4041,8520
2371,fine,218,0.00015,0.8068,0.9391,5544,8530
2195,normal,218,0.00015,0.7538,0.919,5290,7885
1825,fine,217,0.00015,0.6521,0.8109,8966,6554
1057,fine,217,0.00015,0.9382,0.9224,5124,3545
2948,fine,217,0.00015,0.5979,0.768,7647,10698
558,fine,216,0.00015,0.712,0.8322,1975,1701
1634,fine,216,0.00015,0.9571,0.756,7116,5958
1578,fine,216,0.00015,0.8223,0.8796,12936,5605
1471,fine,216,0.00015,0.953,0.8794,12513,5064
451,fine,215,0.00015,0.6947,0.8307,1000,1385
1785,fine,215,0.00015,0.7771,0.9112,3139,6457
2702,fine,215,0.00015,0.9761,0.8255,5652,9410
1987,fine,215,0.00015,0.7935,0.8521,8188,7217
770,fine,215,0.00015,0.6163,0.8531,11739,2637
224,fine,215,0.00015,0.7008,0.8481,10783,673
1252,fine,214,0.00014,0.7455,0.76,6228,4143
857,fine,214,0.00014,0.7598,0.8194,4139,2917
2023,fine,214,0.00014,0.7907,0.8501,8492,7368
846,fine,214,0.00014,0.9163,0.7531,2188,2900
2692,fine,213,0.00014,0.7477,0.7184,1225,9384
2784,fine,213,0.00014,0.6346,0.7794,1669,9738
703,fine,213,0.00014,0.7353,0.9188,279,2308
2038,fine,213,0.00014,0.7701,0.9119,10479,7402
318,fine,213,0.00014,0.8022,0.8307,4921,1016
1242,fine,213,0.00014,0.7703,0.8343,2980,4116
2014,fine,212,0.00014,0.7234,0.8575,12715,7316
636,fine,212,0.00014,0.9026,0.8358,2733,1995
2137,fine,212,0.00014,0.8263,0.8645,13492,7719
339,fine,212,0.00014,0.8775,0.8626,7671,1073
277,fine,212,0.00014,0.8676,0.8367,8445,843
2946,fine,211,0.00014,0.5718,0.7954,8872,10684
2971,fine,211,0.00014,0.7148,0.8474,7504,10770
2218,fine,211,0.00014,0.6961,0.8477,2454,8023
2663,fine,211,0.00014,0.8662,0.8396,5856,9260
276,fine,211,0.00014,0.8421,0.8819,7867,844
1858,fine,211,0.00014,0.6542,0.8538,13317,6657
2381,fine,211,0.00014,0.8651,0.8194,11176,8559
61,fine,211,0.00014,0.8291,0.8398,8008,138
730,fine,210,0.00014,0.7335,0.8555,8090,2445
593,fine,210,0.00014,0.9688,0.8828,2802,1815
1703,fine,210,0.00014,0.7038,0.824,13226,6256
2262,fine,210,0.00014,0.7606,0.7788,4490,8188
2083,fine,210,0.00014,0.7503,0.8337,6160,7577
953,fine,209,0.00014,0.8067,0.7785,3739,3195
424,fine,209,0.00014,0.7946,0.8828,10757,1321
285,fine,209,0.00014,0.6252,0.8325,12482,857
541,fine,208,0.00014,0.9821,0.9175,8861,1624
623,fine,208,0.00014,0.7137,0.905,1705,1927
2001,fine,208,0.00014,0.7879,0.8223,12833,7270
760,fine,208,0.00014,0.9647,0.894,2608,2575
981,fine,207,0.00014,0.8953,0.9132,5364,3292
496,fine,207,0.00014,0.805,0.8447,5266,1519
638,fine,207,0.00014,0.8421,0.8548,4214,1993
2441,fine,207,0.00014,0.8047,0.9082,72,8690
1425,fine,207,0.00014,0.9352,0.7688,13515,4886
1318,fine,207,0.00014,0.7009,0.8431,6294,4397
1536,fine,207,0.00014,0.8411,0.8725,1247,5436
2114,fine,207,0.00014,0.7443,0.9169,5969,7644
329,fine,207,0.00014,0.8943,0.9072,8612,1056
2887,fine,206,0.00014,0.7539,0.9084,8256,10336
713,fine,206,0.00014,0.5807,0.8987,8742,2333
2911,fine,206,0.00014,0.6802,0.8121,6187,10509
