segment_id,class,area_px,area_pct,confidence,conf_sulfide,cx,cy
1543,normal,34151,0.0264,0.5486,0.9758,3774,7153
107,fine,33459,0.02587,0.8369,0.9731,11723,516
451,fine,30674,0.02371,0.5448,0.9462,12868,1971
1349,normal,28878,0.02232,0.6596,0.97,3813,5692
330,fine,28758,0.02223,0.5281,0.9597,12138,1464
1461,normal,26822,0.02073,0.5497,0.9551,7666,6723
1368,fine,25256,0.01952,0.5974,0.931,3129,5809
1217,fine,24028,0.01857,0.7013,0.9591,2543,4856
1329,normal,23063,0.01783,0.501,0.9784,11806,5471
1079,fine,21938,0.01696,0.6763,0.9661,1463,4314
137,fine,21879,0.01691,0.8391,0.9578,11100,582
456,normal,20899,0.01616,0.56,0.9653,13261,1970
1979,fine,20580,0.01591,0.6485,0.9671,1742,8774
1403,normal,20560,0.01589,0.7812,0.9738,30,6315
1342,fine,20323,0.01571,0.5867,0.9454,8310,5535
1506,fine,19690,0.01522,0.6152,0.9637,13086,7016
740,fine,18891,0.0146,0.7198,0.9599,1950,3361
1427,fine,18537,0.01433,0.6571,0.95,2871,6454
1400,fine,18282,0.01413,0.5765,0.9544,9823,6133
1680,normal,18126,0.01401,0.5346,0.9753,1866,7535
348,fine,17949,0.01388,0.6516,0.9552,7332,1520
861,fine,17821,0.01378,0.6281,0.9361,1016,3722
1569,normal,17752,0.01372,0.5556,0.9655,3024,7211
2106,fine,17661,0.01365,0.6377,0.9665,449,9206
1453,fine,17546,0.01356,0.5643,0.9797,10917,6646
968,fine,17350,0.01341,0.5775,0.9665,10818,3980
353,normal,17303,0.01338,0.5415,0.9682,11491,1538
1219,fine,17139,0.01325,0.5186,0.9726,10085,4872
969,fine,16808,0.01299,0.7119,0.9462,1658,3965
121,fine,16641,0.01286,0.563,0.9705,9538,511
1603,fine,16419,0.01269,0.6782,0.9551,12282,7289
731,fine,16309,0.01261,0.6215,0.9551,13217,3347
1747,fine,15799,0.01221,0.8341,0.9456,12857,7692
364,normal,15580,0.01204,0.5453,0.9618,10971,1596
1162,fine,15530,0.01201,0.6346,0.9779,9968,4592
1803,fine,15435,0.01193,0.5668,0.9702,320,7884
1234,fine,15211,0.01176,0.6454,0.9711,1971,4911
1402,fine,14550,0.01125,0.5745,0.9523,10166,6141
706,fine,14520,0.01122,0.5346,0.954,35,3294
1262,fine,14481,0.01119,0.6451,0.9528,1515,5008
491,fine,14475,0.01119,0.5311,0.9309,77,2144
1395,normal,14436,0.01116,0.6086,0.965,1968,6096
525,fine,14204,0.01098,0.5022,0.923,1762,2361
318,fine,13981,0.01081,0.6193,0.9317,12553,1406
1821,normal,13866,0.01072,0.6892,0.9738,1774,7936
1587,normal,13863,0.01072,0.5519,0.9667,13314,7241
2075,normal,13752,0.01063,0.5136,0.9726,13357,9082
95,fine,13265,0.01025,0.6313,0.9487,10207,410
682,fine,13164,0.01018,0.5967,0.9374,9982,3121
1774,fine,12933,0.01,0.6983,0.9767,2622,7824
1666,fine,12597,0.00974,0.6008,0.9527,6941,7513
1318,fine,12491,0.00966,0.6113,0.9551,10032,5359
1867,normal,12392,0.00958,0.517,0.9602,4325,8084
2150,fine,12018,0.00929,0.5064,0.9774,9612,9592
1723,normal,11869,0.00918,0.7258,0.9648,468,7633
1955,fine,11626,0.00899,0.6078,0.9716,7031,8618
1462,fine,11508,0.0089,0.8758,0.976,13340,6671
186,fine,11493,0.00888,0.9191,0.9705,13199,821
1107,fine,11490,0.00888,0.9172,0.9611,13176,4400
1312,fine,11234,0.00868,0.6344,0.9516,9813,5283
1789,fine,11164,0.00863,0.6352,0.9555,3499,7849
1660,fine,11084,0.00857,0.6005,0.951,4403,7483
1165,fine,10948,0.00846,0.5962,0.9749,9107,4586
865,fine,10864,0.0084,0.6305,0.955,8078,3686
1391,normal,10814,0.00836,0.6091,0.9349,1847,6035
1133,fine,10718,0.00829,0.6166,0.9722,9924,4440
1336,fine,10532,0.00814,0.7179,0.9636,1937,5466
643,fine,10341,0.00799,0.7298,0.9595,7430,2919
1319,normal,10308,0.00797,0.5517,0.9765,38,5370
2021,fine,10275,0.00794,0.7661,0.9729,1148,8798
58,fine,10204,0.00789,0.7148,0.9678,5826,305
1804,normal,10166,0.00786,0.6293,0.9556,1943,7862
1937,fine,9896,0.00765,0.8529,0.9704,10730,8545
1593,fine,9822,0.00759,0.6133,0.9638,8922,7231
1280,fine,9596,0.00742,0.6297,0.9726,221,5107
1855,fine,9533,0.00737,0.6551,0.9619,678,8034
1212,fine,9453,0.00731,0.6208,0.9642,9750,4791
1922,fine,9212,0.00712,0.87,0.9701,10569,8511
592,normal,9160,0.00708,0.867,0.9667,13140,2674
337,fine,9121,0.00705,0.7187,0.9587,1811,1481
1398,fine,8913,0.00689,0.6423,0.9488,10380,6104
673,fine,8835,0.00683,0.5611,0.9613,12644,3086
486,fine,8831,0.00683,0.7198,0.9751,5002,2074
2000,fine,8706,0.00673,0.6361,0.9541,1448,8753
1609,normal,8655,0.00669,0.6491,0.9712,2134,7336
1706,fine,8649,0.00669,0.6002,0.952,6842,7584
556,fine,8574,0.00663,0.6832,0.9353,12131,2461
720,fine,8428,0.00652,0.7467,0.9566,12270,3331
1630,fine,8411,0.0065,0.7254,0.9733,1735,7373
1145,fine,8380,0.00648,0.7102,0.97,10963,4500
1432,normal,8300,0.00642,0.5304,0.9462,8246,6441
1387,fine,8262,0.00639,0.6847,0.9644,13287,5950
598,normal,8251,0.00638,0.8505,0.9666,11719,2707
1392,fine,8174,0.00632,0.5589,0.8936,2973,6097
1915,fine,8145,0.0063,0.7777,0.9512,6085,8445
1483,fine,7894,0.0061,0.6441,0.9477,13081,6882
1409,fine,7812,0.00604,0.6011,0.9099,3030,6306
1232,fine,7666,0.00593,0.8453,0.9741,12091,4912
593,fine,7662,0.00592,0.6682,0.9495,6489,2674
301,normal,7583,0.00586,0.6431,0.9447,11510,1329
1334,fine,7497,0.0058,0.561,0.9493,9817,5419
1255,fine,7417,0.00573,0.6753,0.9685,2640,4984
195,fine,7402,0.00572,0.9215,0.9665,12257,799
127,fine,7371,0.0057,0.5286,0.9647,1265,473
1528,fine,7166,0.00554,0.9008,0.9602,2637,7047
992,fine,7138,0.00552,0.8872,0.9644,5081,4000
563,fine,6889,0.00533,0.5467,0.922,1492,2510
543,fine,6653,0.00514,0.5505,0.9233,3573,2397
2046,fine,6591,0.0051,0.728,0.9576,1162,8939
1988,fine,6574,0.00508,0.6778,0.9714,9044,8685
1152,fine,6573,0.00508,0.7428,0.9664,1380,4517
1958,fine,6568,0.00508,0.6432,0.9631,1746,8592
118,fine,6548,0.00506,0.5234,0.9639,8884,488
1468,fine,6483,0.00501,0.7194,0.9239,6498,6694
1890,fine,6463,0.005,0.7391,0.9337,6152,8240
755,fine,6330,0.00489,0.8445,0.9682,4706,3429
423,fine,6327,0.00489,0.624,0.9544,12171,1747
1586,fine,6314,0.00488,0.6905,0.959,1633,7211
2043,fine,6311,0.00488,0.8991,0.969,10568,8927
540,normal,6295,0.00487,0.8596,0.9381,11481,2374
1940,fine,6280,0.00485,0.7369,0.9566,6131,8545
1880,fine,6257,0.00484,0.6034,0.9373,13249,8149
1807,fine,6148,0.00475,0.7942,0.9591,6279,7869
1288,fine,6066,0.00469,0.7689,0.9606,11996,5108
1185,fine,6064,0.00469,0.6021,0.966,2474,4664
1436,fine,6043,0.00467,0.748,0.9718,6927,6498
1930,fine,6032,0.00466,0.7938,0.9607,7822,8464
1981,fine,5992,0.00463,0.8579,0.9631,10304,8668
113,fine,5813,0.00449,0.5174,0.944,8746,459
2023,fine,5689,0.0044,0.8846,0.9601,2681,8843
1494,fine,5688,0.0044,0.748,0.9568,13246,6917
776,fine,5656,0.00437,0.6138,0.9186,2513,3455
1075,fine,5624,0.00435,0.5911,0.9581,9830,4297
1971,normal,5613,0.00434,0.6009,0.9609,7184,8642
773,fine,5612,0.00434,0.6037,0.9696,6866,3453
1401,normal,5589,0.00432,0.5545,0.9679,2128,6120
606,fine,5589,0.00432,0.5692,0.959,7253,2742
1883,fine,5399,0.00417,0.7174,0.9659,6313,8176
278,fine,5355,0.00414,0.6506,0.9309,6944,1140
1962,fine,5347,0.00413,0.8811,0.9627,2906,8609
1572,fine,5327,0.00412,0.6759,0.9711,6941,7155
454,fine,5252,0.00406,0.5759,0.9583,2047,1878
1470,fine,5247,0.00406,0.6435,0.8915,6366,6718
549,fine,5230,0.00404,0.5504,0.9115,3403,2432
1768,fine,5192,0.00401,0.7872,0.9552,6231,7756
1459,fine,5190,0.00401,0.7454,0.9787,6852,6634
1926,fine,5174,0.004,0.8756,0.9623,10299,8469
347,fine,5149,0.00398,0.5495,0.904,6400,1499
1410,normal,5134,0.00397,0.5033,0.925,11158,6234
1346,fine,5134,0.00397,0.663,0.9406,4374,5561
1717,fine,5108,0.00395,0.6844,0.9722,9288,7593
1777,normal,5075,0.00392,0.5123,0.9653,1822,7796
429,fine,5062,0.00391,0.5774,0.9238,12841,1756
475,fine,5049,0.0039,0.7481,0.8993,4742,2017
501,fine,4982,0.00385,0.7659,0.9639,11887,2148
1374,fine,4975,0.00385,0.6473,0.9298,11040,5792
1365,fine,4900,0.00379,0.8814,0.9707,13362,5712
942,fine,4886,0.00378,0.8828,0.9624,4824,3826
1558,fine,4875,0.00377,0.6623,0.9746,6852,7104
2078,fine,4870,0.00376,0.6957,0.9553,1159,9023
414,fine,4862,0.00376,0.6732,0.9578,1737,1702
1759,fine,4845,0.00375,0.6873,0.9605,1646,7729
982,fine,4826,0.00373,0.9109,0.9691,11657,3944
1935,fine,4745,0.00367,0.7717,0.9727,7934,8471
1523,fine,4711,0.00364,0.6254,0.9267,12344,7018
1997,normal,4710,0.00364,0.5474,0.9641,7124,8703
1929,fine,4703,0.00364,0.6639,0.9622,1753,8445
1931,fine,4663,0.0036,0.8548,0.9722,7594,8445
1689,fine,4565,0.00353,0.7319,0.972,9605,7528
550,fine,4535,0.00351,0.6568,0.9657,4572,2424
274,fine,4500,0.00348,0.6042,0.9524,11687,1105
312,fine,4492,0.00347,0.6892,0.9556,7379,1353
1694,fine,4471,0.00346,0.6475,0.9655,2602,7546
1607,normal,4433,0.00343,0.7538,0.9686,17,7302
71,normal,4392,0.0034,0.5093,0.9131,7684,291
1541,fine,4378,0.00338,0.8197,0.9536,2751,7061
855,fine,4365,0.00337,0.6648,0.9693,8191,3637
524,normal,4363,0.00337,0.5223,0.953,12976,2332
243,fine,4344,0.00336,0.8541,0.9602,11907,948
1037,normal,4334,0.00335,0.5319,0.9726,4339,4109
596,fine,4314,0.00333,0.5093,0.8887,72,2680
1805,fine,4308,0.00333,0.8734,0.9399,4055,7852
323,fine,4277,0.00331,0.7122,0.9532,10590,1394
74,fine,4272,0.0033,0.7388,0.9337,10944,281
1532,fine,4230,0.00327,0.7154,0.9708,2954,7051
1025,fine,4225,0.00327,0.7638,0.9635,5269,4064
748,fine,4216,0.00326,0.8084,0.938,2127,3381
1215,fine,4205,0.00325,0.6447,0.9622,1561,4789
2118,fine,4188,0.00324,0.6127,0.9216,5680,9241
316,normal,4124,0.00319,0.5668,0.9428,11402,1370
1115,fine,4122,0.00319,0.8246,0.967,8713,4398
1953,fine,4115,0.00318,0.9022,0.9478,5830,8593
566,normal,4111,0.00318,0.6789,0.962,12935,2492
1846,fine,4070,0.00315,0.6705,0.9672,2630,8001
282,fine,4061,0.00314,0.5815,0.9433,12367,1167
2068,fine,4057,0.00314,0.8121,0.9536,886,8986
1836,fine,4047,0.00313,0.7599,0.9435,562,7956
653,fine,4036,0.00312,0.6128,0.8904,4185,2947
1549,fine,4016,0.0031,0.8522,0.9679,3366,7100
1601,normal,4012,0.0031,0.578,0.9631,2384,7256
537,fine,4002,0.00309,0.7112,0.9581,4438,2379
686,fine,3991,0.00309,0.6061,0.9662,9541,3146
662,normal,3977,0.00307,0.589,0.963,10507,3009
1277,fine,3955,0.00306,0.8447,0.9678,13261,5041
1882,fine,3952,0.00306,0.6894,0.9373,3689,8138
143,fine,3940,0.00305,0.8332,0.9595,12712,569
2083,fine,3917,0.00303,0.5525,0.9267,12474,9057
395,fine,3886,0.003,0.594,0.8566,12497,1634
490,fine,3872,0.00299,0.7611,0.9609,11879,2070
1659,fine,3831,0.00296,0.6863,0.9207,2620,7414
1608,fine,3808,0.00294,0.5898,0.956,904,7272
1838,fine,3797,0.00294,0.693,0.9763,5753,7957
462,fine,3789,0.00293,0.5711,0.951,12965,1937
660,fine,3744,0.00289,0.6082,0.9444,10325,2986
351,fine,3739,0.00289,0.5417,0.9547,11039,1484
1761,fine,3721,0.00288,0.9393,0.9671,3915,7705
713,fine,3707,0.00287,0.7811,0.9554,12798,3253
1311,fine,3704,0.00286,0.597,0.9286,8559,5271
1712,fine,3694,0.00286,0.6448,0.9313,8943,7555
1757,fine,3658,0.00283,0.7634,0.9251,12583,7709
43,fine,3639,0.00281,0.662,0.9548,4431,163
1069,fine,3625,0.0028,0.8227,0.94,8712,4216
1452,fine,3594,0.00278,0.8152,0.9546,13142,6622
1841,normal,3573,0.00276,0.6052,0.9328,1954,7990
1520,fine,3570,0.00276,0.7067,0.9615,3054,7013
428,fine,3545,0.00274,0.5736,0.9574,12752,1749
1446,fine,3523,0.00272,0.7634,0.9052,6814,6559
72,fine,3503,0.00271,0.6766,0.9427,6078,281
1771,fine,3484,0.00269,0.5044,0.945,177,7754
1359,fine,3475,0.00269,0.5617,0.967,4029,5642
704,fine,3456,0.00267,0.8416,0.9653,12552,3211
1729,fine,3443,0.00266,0.6524,0.9703,10531,7618
961,fine,3439,0.00266,0.8778,0.9599,5585,3909
2095,fine,3436,0.00266,0.5641,0.9038,6489,9102
1380,fine,3434,0.00265,0.7137,0.9413,13219,5840
1160,fine,3423,0.00265,0.5765,0.9707,7668,4524
23,normal,3422,0.00265,0.671,0.9548,12815,96
1289,fine,3414,0.00264,0.6871,0.9131,2118,5102
783,fine,3387,0.00262,0.8843,0.9389,12525,3457
727,normal,3375,0.00261,0.562,0.9677,13394,3302
1014,fine,3366,0.0026,0.8738,0.9609,4875,4007
875,fine,3341,0.00258,0.6148,0.9252,713,3681
680,fine,3318,0.00256,0.6942,0.9547,7459,3090
557,fine,3317,0.00256,0.5877,0.8822,3625,2465
772,fine,3315,0.00256,0.8353,0.9596,4399,3432
1225,fine,3284,0.00254,0.5883,0.9662,9848,4844
1725,fine,3283,0.00254,0.7868,0.9255,6147,7607
2100,fine,3269,0.00253,0.7203,0.8903,771,9160
275,fine,3268,0.00253,0.6189,0.8631,5520,1105
1713,fine,3240,0.0025,0.8375,0.9279,12641,7573
1231,fine,3215,0.00249,0.5564,0.9628,9961,4861
848,fine,3204,0.00248,0.5285,0.918,483,3611
59,normal,3188,0.00246,0.5166,0.8786,7509,250
249,fine,3183,0.00246,0.8546,0.9661,12166,966
2029,fine,3168,0.00245,0.9013,0.9341,2740,8823
1060,fine,3147,0.00243,0.8344,0.9657,5137,4167
1298,normal,3132,0.00242,0.5094,0.9597,3612,5180
1944,fine,3125,0.00242,0.8029,0.9643,2981,8504
1193,fine,3123,0.00241,0.624,0.9421,9920,4708
1939,fine,3072,0.00237,0.8525,0.9529,10271,8512
705,fine,2968,0.00229,0.6301,0.9462,11877,3237
1622,fine,2967,0.00229,0.7028,0.9632,1593,7321
644,normal,2964,0.00229,0.9077,0.9554,13081,2894
555,fine,2959,0.00229,0.6453,0.9583,836,2433
34,fine,2953,0.00228,0.6501,0.8685,10912,131
110,fine,2952,0.00228,0.6799,0.9451,1928,418
18,fine,2917,0.00225,0.6993,0.9318,6108,81
1806,fine,2913,0.00225,0.7887,0.9564,13002,7845
1104,fine,2855,0.00221,0.5402,0.9171,2545,4339
1322,fine,2833,0.00219,0.6567,0.9149,12797,5370
683,fine,2807,0.00217,0.5808,0.8533,371,3113
332,normal,2800,0.00216,0.6374,0.9302,11501,1437
874,fine,2797,0.00216,0.6758,0.9534,8385,3659
771,fine,2786,0.00215,0.8252,0.9563,4280,3428
2101,fine,2783,0.00215,0.5498,0.8986,12687,9156
179,fine,2774,0.00214,0.5955,0.9475,4879,723
1816,normal,2762,0.00214,0.5736,0.9571,2785,7866
1208,fine,2741,0.00212,0.7362,0.9548,11512,4772
106,fine,2734,0.00211,0.5949,0.9427,7124,407
1290,fine,2731,0.00211,0.6643,0.934,2214,5119
1753,fine,2712,0.0021,0.6419,0.9264,8927,7674
2050,fine,2707,0.00209,0.8182,0.942,991,8932
1064,fine,2702,0.00209,0.7815,0.9153,8628,4171
1698,normal,2696,0.00208,0.7328,0.9544,2011,7535
2032,fine,2687,0.00208,0.5253,0.9168,5101,8824
211,fine,2668,0.00206,0.9128,0.9547,13051,841
1994,fine,2655,0.00205,0.6358,0.9427,1656,8678
1317,normal,2651,0.00205,0.6998,0.9683,3613,5310
1773,fine,2647,0.00205,0.831,0.9614,4160,7758
1272,fine,2604,0.00201,0.6827,0.9396,340,5020
135,fine,2599,0.00201,0.6682,0.9337,2183,502
869,fine,2592,0.002,0.8085,0.9456,10245,3667
2034,fine,2590,0.002,0.7692,0.9458,6903,8830
642,fine,2577,0.00199,0.625,0.9584,10348,2904
1378,fine,2565,0.00198,0.7167,0.96,2391,5810
1693,fine,2559,0.00198,0.5207,0.9659,2543,7522
1873,fine,2550,0.00197,0.6172,0.9527,3528,8098
1355,fine,2548,0.00197,0.6347,0.963,4121,5620
1984,fine,2538,0.00196,0.6302,0.9496,1536,8654
1539,normal,2536,0.00196,0.76,0.942,1184,7046
134,fine,2531,0.00196,0.6011,0.9409,3559,495
1751,fine,2528,0.00195,0.6084,0.8977,10408,7655
1314,fine,2507,0.00194,0.6302,0.9122,7964,5290
802,fine,2487,0.00192,0.5544,0.9153,421,3490
493,fine,2472,0.00191,0.6082,0.8853,948,2108
1083,fine,2453,0.0019,0.8245,0.9478,12129,4274
1906,fine,2441,0.00189,0.8855,0.9472,10440,8276
976,fine,2430,0.00188,0.7114,0.9677,4537,3918
433,fine,2424,0.00187,0.7159,0.9689,5284,1754
1897,fine,2422,0.00187,0.7908,0.9623,6753,8238
1302,fine,2397,0.00185,0.5558,0.9496,118,5199
603,normal,2380,0.00184,0.9027,0.9526,13077,2727
744,fine,2362,0.00183,0.9007,0.956,12663,3363
1226,fine,2361,0.00183,0.701,0.9644,11535,4834
746,fine,2357,0.00182,0.5189,0.945,2776,3357
1458,fine,2336,0.00181,0.7998,0.9733,6552,6617
547,fine,2332,0.0018,0.5083,0.9093,2033,2379
1158,fine,2324,0.0018,0.5918,0.9659,1583,4509
1024,fine,2303,0.00178,0.779,0.9625,12422,4021
1390,fine,2293,0.00177,0.5795,0.9138,2626,5996
1229,fine,2290,0.00177,0.7783,0.9323,2864,4863
1188,fine,2278,0.00176,0.5996,0.9506,9102,4691
349,fine,2252,0.00174,0.7263,0.9252,13118,1495
1450,fine,2250,0.00174,0.7607,0.9601,6899,6578
672,fine,2240,0.00173,0.6014,0.9173,9848,3045
17,normal,2237,0.00173,0.7983,0.9608,13180,62
2044,fine,2227,0.00172,0.7291,0.9178,5908,8900
1963,fine,2226,0.00172,0.6087,0.9385,5045,8594
1783,fine,2224,0.00172,0.5008,0.94,221,7793
1739,fine,2210,0.00171,0.7521,0.9243,12450,7619
759,fine,2200,0.0017,0.7877,0.9651,2242,3382
1357,fine,2196,0.0017,0.6805,0.9587,12298,5640
269,fine,2193,0.0017,0.6431,0.8966,6873,1091
131,fine,2191,0.00169,0.6033,0.9312,2392,489
1242,fine,2190,0.00169,0.7124,0.968,11626,4873
1321,normal,2170,0.00168,0.7376,0.9568,3663,5351
1824,normal,2144,0.00166,0.5595,0.9553,800,7874
1449,fine,2138,0.00165,0.8039,0.9509,6423,6567
2156,fine,2128,0.00165,0.5352,0.9663,10314,9623
1983,fine,2118,0.00164,0.6359,0.8801,7806,8640
1282,fine,2114,0.00163,0.8539,0.9592,12089,5045
1166,fine,2113,0.00163,0.7959,0.962,11120,4549
1623,fine,2111,0.00163,0.7319,0.962,1648,7308
287,fine,2108,0.00163,0.7265,0.9113,10455,1171
61,fine,2106,0.00163,0.6812,0.8681,2022,237
1868,fine,2102,0.00162,0.7276,0.952,9574,8063
1889,fine,2097,0.00162,0.5908,0.9479,11,8242
69,fine,2088,0.00161,0.6537,0.92,9965,273
851,fine,2069,0.0016,0.7014,0.9549,8335,3619
883,fine,2063,0.00159,0.8972,0.9597,4927,3693
436,fine,2062,0.00159,0.5525,0.909,13206,1762
6,fine,2061,0.00159,0.809,0.9398,10287,26
1957,fine,2059,0.00159,0.7309,0.9546,6961,8555
1431,fine,2053,0.00159,0.5825,0.8776,6125,6424
978,fine,2050,0.00158,0.8292,0.9592,12485,3915
1527,fine,2046,0.00158,0.6104,0.8897,6776,7013
1078,fine,2046,0.00158,0.8535,0.9632,4928,4242
1999,fine,2034,0.00157,0.6749,0.8869,12701,8681
1501,fine,2031,0.00157,0.6158,0.9615,8298,6935
1823,fine,2025,0.00157,0.6823,0.9485,10133,7884
216,fine,2025,0.00157,0.8411,0.9285,11344,827
1002,fine,2024,0.00156,0.6173,0.9485,10939,3963
1795,fine,2015,0.00156,0.7653,0.93,3556,7814
188,fine,2011,0.00155,0.9515,0.9379,11874,756
259,fine,2002,0.00155,0.6151,0.9227,10120,1030
703,fine,2000,0.00155,0.6835,0.9423,8768,3201
92,fine,1989,0.00154,0.7563,0.925,6932,361
1114,fine,1973,0.00153,0.615,0.9391,9744,4378
78,fine,1960,0.00152,0.6522,0.8893,11466,289
356,normal,1951,0.00151,0.6213,0.9327,11613,1500
1980,fine,1941,0.0015,0.6645,0.911,5178,8625
1067,fine,1938,0.0015,0.7046,0.9623,1537,4191
567,fine,1932,0.00149,0.6549,0.9267,4400,2489
1356,normal,1929,0.00149,0.5286,0.9638,5469,5625
1008,fine,1923,0.00149,0.7674,0.9451,4687,3995
81,fine,1916,0.00148,0.7035,0.9297,1852,315
1724,fine,1914,0.00148,0.5755,0.9538,3378,7593
655,fine,1911,0.00148,0.6421,0.9482,783,2956
1211,fine,1902,0.00147,0.7259,0.9481,12913,4763
1927,fine,1898,0.00147,0.876,0.9199,7706,8415
1699,fine,1883,0.00146,0.5858,0.9352,1183,7545
1961,fine,1845,0.00143,0.6996,0.909,12591,8572
2064,fine,1815,0.0014,0.8919,0.9507,10645,8958
1499,fine,1812,0.0014,0.6908,0.9367,13195,6947
457,normal,1804,0.00139,0.5107,0.8997,5952,1893
1639,normal,1800,0.00139,0.6799,0.9501,2857,7334
1905,fine,1799,0.00139,0.6884,0.9267,7339,8278
646,normal,1798,0.00139,0.6482,0.9552,10587,2900
1731,fine,1797,0.00139,0.5894,0.9033,1347,7613
1407,fine,1793,0.00139,0.6629,0.9587,8022,6172
227,fine,1787,0.00138,0.8841,0.9452,11962,897
1662,fine,1786,0.00138,0.7371,0.9661,5896,7430
955,fine,1769,0.00137,0.5334,0.9326,9244,3863
333,normal,1768,0.00137,0.5162,0.8028,2720,1435
1509,fine,1766,0.00137,0.5921,0.896,9076,6966
397,fine,1759,0.00136,0.5143,0.8875,2461,1637
792,fine,1757,0.00136,0.8968,0.9595,12694,3457
743,fine,1757,0.00136,0.5623,0.8615,340,3364
576,normal,1752,0.00135,0.7052,0.9447,10680,2554
1835,fine,1747,0.00135,0.9347,0.9507,3809,7950
684,normal,1742,0.00135,0.6488,0.9515,12869,3116
1256,fine,1738,0.00134,0.8004,0.9542,12506,4939
1293,fine,1733,0.00134,0.615,0.92,1123,5126
250,fine,1732,0.00134,0.5791,0.8984,6022,972
209,normal,1731,0.00134,0.5492,0.9392,7548,831
577,normal,1726,0.00133,0.5126,0.8896,12643,2560
588,normal,1725,0.00133,0.9388,0.9497,11605,2632
1732,fine,1713,0.00132,0.6487,0.8826,8815,7604
1169,fine,1705,0.00132,0.8866,0.9612,13290,4563
1503,fine,1694,0.00131,0.6084,0.9026,1724,6948
1769,fine,1681,0.0013,0.7149,0.9283,3481,7744
1535,fine,1677,0.0013,0.6358,0.9472,12952,7034
551,fine,1676,0.0013,0.5397,0.854,3299,2398
1960,fine,1673,0.00129,0.7357,0.9185,5286,8573
544,fine,1646,0.00127,0.6804,0.9092,1061,2375
676,fine,1641,0.00127,0.6101,0.9421,1130,3064
1809,fine,1629,0.00126,0.8059,0.9529,12877,7847
1310,fine,1623,0.00125,0.5085,0.9667,14,5269
361,fine,1620,0.00125,0.6187,0.8717,12621,1514
1756,fine,1608,0.00124,0.9454,0.9528,3830,7696
5,fine,1606,0.00124,0.5316,0.9121,9400,17
1576,normal,1599,0.00124,0.7554,0.9366,1214,7168
1202,fine,1595,0.00123,0.8018,0.8801,1293,4749
1701,normal,1590,0.00123,0.6341,0.9549,2741,7534
77,fine,1589,0.00123,0.6887,0.9244,10073,300
661,normal,1586,0.00123,0.7238,0.9423,10616,3008
584,fine,1571,0.00121,0.5878,0.9029,12353,2608
25,fine,1570,0.00121,0.5938,0.8942,5120,78
1120,fine,1568,0.00121,0.8642,0.9572,11937,4384
1735,normal,1568,0.00121,0.6013,0.9557,3293,7612
1782,fine,1564,0.00121,0.9081,0.9641,4033,7774
1954,fine,1564,0.00121,0.7841,0.957,6889,8548
1382,fine,1560,0.00121,0.6502,0.9609,10298,5874
1611,fine,1554,0.0012,0.6344,0.9513,842,7279
785,fine,1553,0.0012,0.8385,0.9527,13348,3443
492,fine,1546,0.0012,0.7056,0.9583,4923,2104
990,fine,1545,0.00119,0.5676,0.9529,9218,3938
393,fine,1545,0.00119,0.5966,0.9092,6701,1616
1552,fine,1537,0.00119,0.6812,0.922,12461,7074
1429,normal,1533,0.00119,0.5526,0.9122,218,6403
1362,fine,1525,0.00118,0.7361,0.9021,11843,5673
