segment_id,class,area_px,area_pct,confidence,conf_sulfide,cx,cy
168,fine,912,0.00072,0.9304,0.9322,12723,397
2197,fine,912,0.00072,0.8951,0.9204,5117,6143
81,fine,911,0.00072,0.9429,0.8295,5903,192
3009,fine,908,0.00072,0.8414,0.9055,6759,8128
3446,fine,907,0.00072,0.9549,0.9537,4686,9099
582,fine,907,0.00072,0.9101,0.913,2090,1491
3,fine,906,0.00072,0.9486,0.9074,5628,11
2229,fine,905,0.00072,0.8906,0.8983,13066,6267
2336,fine,904,0.00071,0.9278,0.9409,11930,6536
2251,fine,903,0.00071,0.9435,0.9215,9439,6340
264,fine,902,0.00071,0.9125,0.9128,3061,613
3384,fine,900,0.00071,0.8816,0.9356,534,8956
3555,fine,898,0.00071,0.9415,0.8872,13025,9327
415,fine,897,0.00071,0.9318,0.9104,4662,1050
1674,fine,897,0.00071,0.8949,0.9298,7470,4326
2165,fine,893,0.00071,0.8542,0.9393,3214,6021
1013,fine,892,0.00071,0.8929,0.902,2768,2647
2673,fine,892,0.00071,0.8998,0.862,10493,7421
846,fine,891,0.0007,0.955,0.9495,11776,2157
668,fine,890,0.0007,0.8895,0.9124,244,1700
64,fine,889,0.0007,0.9276,0.9404,422,150
2662,fine,889,0.0007,0.9442,0.9408,82,7376
97,fine,888,0.0007,0.9534,0.9178,8720,212
3021,fine,886,0.0007,0.8846,0.9216,10255,8156
2906,fine,880,0.0007,0.8389,0.9459,278,7914
580,fine,877,0.00069,0.9563,0.9247,10463,1478
994,fine,875,0.00069,0.9596,0.924,11407,2599
3458,fine,875,0.00069,0.9743,0.9331,4609,9129
2242,fine,874,0.00069,0.9566,0.9298,8552,6311
1558,fine,874,0.00069,0.9235,0.9058,5806,4008
3097,fine,872,0.00069,0.9644,0.9183,8319,8322
774,fine,867,0.00069,0.8835,0.9533,3396,1920
3184,fine,863,0.00068,0.7988,0.8824,5535,8493
3280,fine,861,0.00068,0.7784,0.8892,5363,8719
2870,fine,861,0.00068,0.9641,0.9058,3944,7839
2954,fine,861,0.00068,0.8748,0.9246,7160,8016
187,fine,854,0.00068,0.9448,0.9077,5554,435
1587,fine,853,0.00067,0.8864,0.9317,12730,4087
139,fine,852,0.00067,0.9537,0.9403,7542,324
634,fine,851,0.00067,0.9241,0.9401,4902,1607
548,fine,846,0.00067,0.9534,0.8985,10519,1396
2062,fine,846,0.00067,0.9447,0.9264,1254,5643
1995,fine,845,0.00067,0.9067,0.9227,2768,5392
2701,fine,845,0.00067,0.9183,0.908,6655,7456
2246,fine,845,0.00067,0.955,0.8204,7155,6342
2712,fine,842,0.00067,0.9256,0.925,4271,7498
3638,fine,841,0.00066,0.8075,0.8913,2635,9445
594,fine,841,0.00066,0.8959,0.9447,11346,1513
305,fine,839,0.00066,0.9415,0.9209,7616,684
621,fine,837,0.00066,0.9288,0.8834,8125,1576
3602,fine,837,0.00066,0.8626,0.8994,6102,9380
2900,fine,836,0.00066,0.8748,0.9303,1402,7901
1807,fine,836,0.00066,0.942,0.8812,2140,4697
223,fine,834,0.00066,0.9618,0.9497,13201,526
2997,fine,831,0.00066,0.8914,0.9475,7956,8100
2878,fine,830,0.00066,0.8836,0.9122,1393,7852
1159,fine,830,0.00066,0.9253,0.859,10473,2947
2140,fine,828,0.00065,0.9235,0.9442,9010,5952
2190,fine,826,0.00065,0.7991,0.9556,3208,6106
2544,fine,823,0.00065,0.9578,0.9465,11007,7119
2116,fine,823,0.00065,0.9561,0.9399,9556,5846
123,fine,822,0.00065,0.93,0.9564,9622,277
3189,fine,820,0.00065,0.9443,0.9492,3494,8502
3325,fine,819,0.00065,0.8084,0.8789,2726,8814
630,fine,819,0.00065,0.9119,0.9387,8253,1602
2065,fine,818,0.00065,0.9065,0.9488,5179,5647
3294,fine,817,0.00065,0.775,0.9204,160,8744
2073,fine,814,0.00064,0.8869,0.9122,6605,5686
3612,fine,811,0.00064,0.8167,0.9088,2929,9403
995,fine,811,0.00064,0.9583,0.9287,7637,2596
2965,fine,810,0.00064,0.8184,0.9151,12761,8028
2153,fine,806,0.00064,0.9141,0.9059,1458,5991
905,fine,805,0.00064,0.9687,0.9493,11145,2324
1369,fine,805,0.00064,0.9489,0.9345,8601,3536
2851,fine,804,0.00064,0.9225,0.931,111,7799
1257,fine,804,0.00064,0.81,0.9384,11364,3208
2309,fine,804,0.00064,0.9402,0.9408,5994,6487
3015,fine,803,0.00063,0.8665,0.9478,9467,8143
3414,fine,803,0.00063,0.9338,0.9361,4677,9007
2104,fine,802,0.00063,0.8629,0.9268,654,5819
1219,fine,801,0.00063,0.9354,0.952,9926,3081
1254,fine,799,0.00063,0.9009,0.9434,5871,3196
2326,fine,798,0.00063,0.9275,0.9141,8261,6515
944,fine,797,0.00063,0.9218,0.9066,9098,2417
134,fine,796,0.00063,0.9746,0.9328,2557,303
3355,fine,796,0.00063,0.8141,0.9269,6276,8897
2188,fine,796,0.00063,0.96,0.931,9594,6103
482,fine,794,0.00063,0.8331,0.8642,1158,1241
1280,fine,793,0.00063,0.9398,0.9175,10228,3270
3597,fine,790,0.00062,0.871,0.8725,9848,9373
2577,fine,788,0.00062,0.9468,0.9043,12573,7190
386,fine,785,0.00062,0.8853,0.8988,893,975
261,fine,783,0.00062,0.948,0.886,11765,611
2693,fine,782,0.00062,0.6021,0.9539,972,7457
828,fine,781,0.00062,0.7958,0.9118,5898,2090
1395,fine,781,0.00062,0.9299,0.8869,4271,3615
1909,fine,780,0.00062,0.9352,0.9016,2781,5083
2987,fine,779,0.00062,0.8288,0.8801,3019,8078
3130,fine,774,0.00061,0.8686,0.9135,5284,8373
1090,fine,773,0.00061,0.8894,0.892,2418,2814
395,fine,771,0.00061,0.9125,0.9493,7086,988
160,fine,767,0.00061,0.9746,0.9224,2446,360
2587,fine,766,0.00061,0.8123,0.9469,731,7206
347,fine,765,0.0006,0.823,0.9086,3411,783
3394,fine,765,0.0006,0.9083,0.9219,11261,8973
3478,fine,764,0.0006,0.8995,0.9565,10767,9181
40,fine,764,0.0006,0.9247,0.9351,468,98
2888,fine,764,0.0006,0.9006,0.9231,10295,7879
1863,fine,764,0.0006,0.941,0.9368,4423,4861
3187,fine,763,0.0006,0.9066,0.8683,10293,8492
1172,fine,761,0.0006,0.8983,0.9322,12203,2982
816,fine,760,0.0006,0.8433,0.9445,746,2058
1516,fine,760,0.0006,0.9228,0.9279,5598,3914
1154,fine,758,0.0006,0.9409,0.9359,1159,2949
2069,fine,756,0.0006,0.8281,0.9067,12410,5666
676,fine,755,0.0006,0.8939,0.877,7840,1713
3332,fine,754,0.0006,0.9137,0.9425,7143,8835
1341,fine,753,0.0006,0.9023,0.9612,5266,3451
1136,fine,753,0.0006,0.8994,0.9385,11155,2911
1945,fine,753,0.0006,0.8991,0.928,10853,5221
394,fine,752,0.00059,0.9219,0.9138,12960,979
1911,fine,752,0.00059,0.9472,0.9044,5359,5082
543,fine,752,0.00059,0.8323,0.9296,12030,1365
1258,fine,749,0.00059,0.8497,0.8863,2119,3207
3447,fine,748,0.00059,0.8966,0.95,11665,9104
2877,fine,748,0.00059,0.9212,0.9023,8593,7851
2265,fine,747,0.00059,0.9105,0.9374,1166,6391
3565,fine,746,0.00059,0.9569,0.9333,4799,9351
860,fine,745,0.00059,0.8921,0.8445,1620,2205
2476,fine,744,0.00059,0.9427,0.9094,8957,6862
135,fine,743,0.00059,0.9374,0.9339,9119,303
2172,fine,742,0.00059,0.9476,0.9218,11711,6047
2167,fine,742,0.00059,0.9336,0.9262,6535,6037
2664,fine,741,0.00059,0.9501,0.9238,4543,7381
204,fine,739,0.00058,0.9412,0.9067,5440,485
1947,fine,737,0.00058,0.9333,0.9251,2687,5241
3233,fine,737,0.00058,0.9773,0.9139,8366,8586
3313,fine,735,0.00058,0.9003,0.8055,11622,8781
2426,fine,734,0.00058,0.9253,0.9185,5763,6721
2486,fine,734,0.00058,0.8267,0.8755,2519,6889
3344,fine,734,0.00058,0.9081,0.9213,11541,8860
2341,fine,734,0.00058,0.9562,0.938,8955,6536
572,fine,732,0.00058,0.8689,0.88,1245,1449
3645,fine,732,0.00058,0.9277,0.8619,8779,9464
797,fine,731,0.00058,0.8974,0.8797,8490,2009
1977,fine,730,0.00058,0.9203,0.9193,2704,5342
317,fine,728,0.00058,0.8669,0.9202,1824,709
178,fine,726,0.00057,0.9277,0.9164,3851,419
369,fine,723,0.00057,0.9337,0.9471,5241,883
2320,fine,723,0.00057,0.8022,0.8794,12673,6500
1959,fine,722,0.00057,0.9101,0.8814,7312,5272
1672,fine,719,0.00057,0.9003,0.9451,12178,4324
1229,fine,719,0.00057,0.9156,0.8879,510,3111
2318,fine,718,0.00057,0.9337,0.9192,8306,6501
1069,fine,717,0.00057,0.8788,0.8918,478,2777
1605,fine,717,0.00057,0.9224,0.947,4284,4142
2173,fine,710,0.00056,0.6875,0.9332,3642,6052
113,fine,710,0.00056,0.945,0.9345,8777,248
895,fine,709,0.00056,0.881,0.8847,1641,2308
1414,fine,708,0.00056,0.937,0.9079,4232,3644
2133,fine,708,0.00056,0.9201,0.9461,1176,5919
3076,fine,708,0.00056,0.8834,0.9013,2628,8262
662,fine,707,0.00056,0.8946,0.8654,7489,1692
473,fine,705,0.00056,0.9581,0.9144,6793,1204
3550,fine,705,0.00056,0.8458,0.8982,10250,9307
2342,fine,702,0.00055,0.9735,0.9602,11062,6538
3561,fine,701,0.00055,0.8825,0.8961,12245,9335
172,fine,700,0.00055,0.9368,0.9121,5361,408
2170,fine,700,0.00055,0.8784,0.9212,1005,6039
818,fine,700,0.00055,0.9291,0.9467,4367,2059
3594,fine,699,0.00055,0.9422,0.9119,12925,9370
2800,fine,699,0.00055,0.9393,0.9237,84,7720
2379,fine,699,0.00055,0.9151,0.8767,7730,6604
2849,fine,698,0.00055,0.911,0.8599,8630,7802
2518,fine,697,0.00055,0.858,0.9566,1763,7003
1695,fine,695,0.00055,0.9488,0.9567,4389,4397
1,fine,693,0.00055,0.933,0.9281,4679,12
1433,fine,692,0.00055,0.9335,0.9477,4245,3674
2939,fine,692,0.00055,0.8842,0.8459,10275,7996
925,fine,692,0.00055,0.9661,0.8996,11123,2356
3158,fine,692,0.00055,0.8534,0.941,12266,8433
3549,fine,691,0.00055,0.9733,0.8846,4629,9308
1622,fine,690,0.00055,0.9214,0.9325,1921,4182
3475,fine,690,0.00055,0.9002,0.9111,11953,9167
1165,fine,690,0.00055,0.8601,0.8805,10677,2984
2860,fine,690,0.00055,0.9072,0.8755,10300,7820
2850,fine,688,0.00054,0.96,0.9257,5344,7796
292,fine,688,0.00054,0.9188,0.879,4205,668
1130,fine,688,0.00054,0.9334,0.9487,9692,2918
2289,fine,686,0.00054,0.8989,0.9053,6508,6449
3621,fine,685,0.00054,0.9413,0.9226,12763,9420
3626,fine,685,0.00054,0.8619,0.853,6293,9440
2881,fine,685,0.00054,0.9027,0.9258,8845,7857
730,fine,685,0.00054,0.8631,0.9444,198,1814
501,fine,685,0.00054,0.8727,0.9198,5452,1263
1751,fine,685,0.00054,0.928,0.8469,1888,4530
202,fine,684,0.00054,0.9414,0.8873,5623,477
2680,fine,684,0.00054,0.9313,0.8593,12424,7425
2128,fine,681,0.00054,0.8598,0.9507,5389,5894
986,fine,681,0.00054,0.9399,0.9427,12614,2548
1784,fine,680,0.00054,0.8567,0.911,12706,4643
1520,fine,679,0.00054,0.9048,0.883,2165,3921
44,fine,678,0.00054,0.934,0.9293,416,108
642,fine,678,0.00054,0.8749,0.9182,6308,1618
2566,fine,678,0.00054,0.9033,0.9469,2472,7163
2785,fine,677,0.00054,0.9437,0.9365,5437,7693
2686,fine,677,0.00054,0.9405,0.9328,5488,7434
323,fine,676,0.00053,0.8665,0.8631,1228,719
2189,fine,675,0.00053,0.9029,0.9529,163,6101
3070,fine,674,0.00053,0.8754,0.878,10093,8256
682,fine,674,0.00053,0.8977,0.8683,7519,1733
1334,fine,673,0.00053,0.9454,0.9313,10266,3437
1970,fine,673,0.00053,0.9116,0.9323,2747,5302
2721,fine,671,0.00053,0.8938,0.8848,10797,7517
3396,fine,668,0.00053,0.8715,0.8848,9971,8979
2145,fine,668,0.00053,0.9304,0.9,10581,5969
1540,fine,667,0.00053,0.8993,0.8449,735,3970
502,fine,667,0.00053,0.8966,0.9231,2291,1268
1298,fine,667,0.00053,0.8889,0.8701,3187,3339
2,fine,665,0.00053,0.9578,0.8765,4801,26
2198,fine,664,0.00052,0.9143,0.9075,6259,6140
1644,fine,663,0.00052,0.8566,0.914,7662,4245
1891,fine,663,0.00052,0.895,0.8558,1850,5026
3543,fine,662,0.00052,0.8461,0.8837,9980,9295
2739,fine,662,0.00052,0.8937,0.8752,11822,7572
3487,fine,661,0.00052,0.6841,0.9169,2095,9204
1272,fine,661,0.00052,0.8974,0.9543,9924,3244
1406,fine,661,0.00052,0.9016,0.8652,2348,3640
1884,fine,660,0.00052,0.8643,0.9204,1469,4972
3197,fine,660,0.00052,0.7812,0.9311,1348,8520
154,fine,659,0.00052,0.9671,0.9202,2690,345
1412,fine,658,0.00052,0.906,0.9054,3515,3645
3007,fine,658,0.00052,0.8521,0.8804,12071,8128
2557,fine,658,0.00052,0.9469,0.9375,7311,7150
3286,fine,653,0.00052,0.9801,0.9189,8180,8722
2023,fine,651,0.00051,0.8903,0.9405,348,5479
2832,fine,648,0.00051,0.9082,0.9401,6904,7773
3224,fine,648,0.00051,0.9827,0.9576,8235,8570
1789,fine,645,0.00051,0.9226,0.9553,13092,4659
1749,fine,644,0.00051,0.8334,0.9477,11262,4528
1430,fine,644,0.00051,0.9623,0.9177,1356,3664
3003,fine,644,0.00051,0.764,0.9428,1671,8119
606,fine,643,0.00051,0.8749,0.8551,7180,1533
3434,fine,641,0.00051,0.9063,0.9417,373,9050
830,fine,640,0.00051,0.7936,0.8977,6183,2085
2163,fine,640,0.00051,0.9521,0.9329,11738,6014
1184,fine,639,0.00051,0.9033,0.8829,1440,3009
977,fine,638,0.0005,0.935,0.8616,5460,2517
1066,fine,637,0.0005,0.8907,0.9345,2423,2776
3282,fine,637,0.0005,0.9652,0.9031,8367,8724
979,fine,636,0.0005,0.8933,0.9368,4403,2522
992,fine,633,0.0005,0.9091,0.8789,2214,2562
600,fine,630,0.0005,0.9288,0.8763,8179,1534
3343,fine,628,0.0005,0.898,0.9097,330,8857
348,fine,627,0.0005,0.9408,0.8996,8423,782
2976,fine,627,0.0005,0.8834,0.8618,12184,8059
1223,fine,627,0.0005,0.9244,0.9434,13254,3093
384,fine,624,0.00049,0.921,0.9377,8784,947
1842,fine,624,0.00049,0.9381,0.9483,683,4811
1237,fine,624,0.00049,0.8958,0.938,677,3122
801,fine,624,0.00049,0.9281,0.8892,10378,2016
2912,fine,624,0.00049,0.9193,0.9136,8815,7923
3450,fine,623,0.00049,0.8783,0.9075,658,9101
515,fine,622,0.00049,0.8952,0.8644,2307,1307
1304,fine,622,0.00049,0.9094,0.8974,3027,3338
2628,fine,621,0.00049,0.9364,0.9359,7397,7313
1841,fine,620,0.00049,0.9589,0.9246,4887,4810
1617,fine,618,0.00049,0.9612,0.9164,4911,4169
2551,fine,618,0.00049,0.9044,0.9354,1166,7128
2054,fine,615,0.00049,0.9171,0.9325,9287,5606
2132,fine,615,0.00049,0.9635,0.9082,9580,5907
83,fine,614,0.00049,0.9042,0.8869,6126,184
1402,fine,613,0.00048,0.916,0.895,5428,3617
2512,fine,610,0.00048,0.8347,0.9097,6126,6983
2241,fine,610,0.00048,0.9598,0.9353,7292,6301
3493,fine,608,0.00048,0.8251,0.9022,6629,9216
898,fine,608,0.00048,0.9739,0.9127,11212,2316
2609,fine,608,0.00048,0.8911,0.9425,2495,7262
138,fine,607,0.00048,0.9331,0.8805,5817,315
2178,fine,606,0.00048,0.8936,0.8678,4657,6088
1681,fine,605,0.00048,0.7991,0.9173,3467,4357
2020,fine,605,0.00048,0.8618,0.8614,11006,5472
2205,fine,604,0.00048,0.9534,0.9261,9593,6164
2608,fine,602,0.00048,0.9478,0.9193,12608,7259
36,fine,602,0.00048,0.9217,0.9136,4145,84
923,fine,601,0.00048,0.9213,0.8837,5577,2354
439,fine,601,0.00048,0.8614,0.9297,3191,1117
3319,fine,601,0.00048,0.9235,0.8998,6882,8793
1906,fine,600,0.00047,0.9403,0.945,7625,5071
1825,fine,600,0.00047,0.9341,0.9385,4572,4763
2254,fine,599,0.00047,0.9452,0.8649,7062,6357
2611,fine,598,0.00047,0.9126,0.8925,5457,7279
1875,fine,598,0.00047,0.9213,0.9012,6497,4908
2439,fine,597,0.00047,0.9096,0.8968,1011,6761
2907,fine,597,0.00047,0.9375,0.9091,4087,7916
2392,fine,596,0.00047,0.9378,0.9055,5864,6634
941,fine,596,0.00047,0.9328,0.9511,7661,2398
2260,fine,595,0.00047,0.871,0.9317,205,6366
1895,fine,595,0.00047,0.8927,0.8424,2074,5028
86,fine,595,0.00047,0.9581,0.926,8724,177
999,fine,594,0.00047,0.8796,0.8957,5872,2609
3329,fine,594,0.00047,0.8916,0.9491,10534,8820
1553,fine,594,0.00047,0.9374,0.9255,1888,3993
2158,fine,593,0.00047,0.8672,0.9311,5170,6009
2238,fine,592,0.00047,0.9128,0.9321,1664,6291
697,fine,591,0.00047,0.942,0.905,10204,1765
3037,fine,590,0.00047,0.9312,0.9436,3774,8211
3199,fine,589,0.00047,0.8993,0.8897,10213,8518
908,fine,589,0.00047,0.9417,0.9213,11025,2325
1886,fine,589,0.00047,0.9463,0.9092,642,4991
3398,fine,589,0.00047,0.9503,0.9029,4037,8976
3451,fine,588,0.00046,0.7329,0.8997,2039,9104
2655,fine,588,0.00046,0.907,0.8567,6212,7371
1813,fine,588,0.00046,0.8536,0.8922,1623,4718
1626,fine,585,0.00046,0.9323,0.9329,3030,4186
3470,fine,585,0.00046,0.9431,0.9193,4226,9153
1570,fine,584,0.00046,0.9377,0.9309,1632,4030
1331,fine,584,0.00046,0.8905,0.7847,3038,3419
1370,fine,582,0.00046,0.8809,0.8721,3183,3544
1018,fine,582,0.00046,0.9601,0.9299,7460,2658
375,fine,582,0.00046,0.922,0.8905,5385,895
2423,fine,582,0.00046,0.8291,0.9226,138,6713
2892,fine,580,0.00046,0.9531,0.9155,3911,7887
1167,fine,580,0.00046,0.9018,0.8652,10545,2986
283,fine,580,0.00046,0.9117,0.852,3903,632
3426,fine,579,0.00046,0.9033,0.9063,11966,9032
1883,fine,578,0.00046,0.9462,0.933,4800,4957
2409,fine,578,0.00046,0.85,0.9082,735,6666
1742,fine,576,0.00046,0.8791,0.9467,8924,4513
1673,fine,576,0.00046,0.9082,0.8971,366,4325
1936,fine,576,0.00046,0.9485,0.9193,8214,5192
2502,fine,576,0.00046,0.9393,0.9114,8651,6952
2573,fine,575,0.00045,0.9466,0.937,12724,7183
3336,fine,575,0.00045,0.8718,0.9041,270,8843
3428,fine,574,0.00045,0.8766,0.8758,9828,9037
2176,fine,573,0.00045,0.8895,0.9182,5842,6065
75,fine,572,0.00045,0.9406,0.8934,5412,157
2813,fine,571,0.00045,0.6072,0.8851,613,7747
3022,fine,571,0.00045,0.8669,0.8861,2279,8161
3643,fine,570,0.00045,0.966,0.9329,13204,9453
2867,fine,570,0.00045,0.8862,0.8864,7117,7825
1025,fine,569,0.00045,0.927,0.9323,11054,2663
391,fine,569,0.00045,0.9246,0.9423,4480,974
652,fine,568,0.00045,0.8847,0.8906,6225,1641
1411,fine,568,0.00045,0.8608,0.9202,2872,3636
2864,fine,568,0.00045,0.9609,0.9425,5272,7825
351,fine,567,0.00045,0.9438,0.946,11821,796
1871,fine,567,0.00045,0.9361,0.8282,750,4898
2782,fine,567,0.00045,0.8236,0.8472,6048,7668
2337,fine,566,0.00045,0.8994,0.9316,4742,6525
3659,fine,565,0.00045,0.9023,0.8815,3954,9482
681,fine,565,0.00045,0.8474,0.9233,12383,1712
2879,fine,565,0.00045,0.9263,0.9398,3556,7843
716,fine,564,0.00045,0.8977,0.9201,3459,1788
3128,fine,564,0.00045,0.94,0.9534,8576,8362
3387,fine,563,0.00045,0.9563,0.9375,8147,8950
1126,fine,563,0.00045,0.9562,0.9487,9827,2899
3316,fine,563,0.00045,0.831,0.9464,9128,8786
3192,fine,562,0.00044,0.9199,0.8872,10689,8506
2445,fine,562,0.00044,0.8908,0.862,12217,6781
2988,fine,562,0.00044,0.818,0.8478,9686,8078
2415,fine,561,0.00044,0.9361,0.9266,10526,6680
2650,fine,560,0.00044,0.9556,0.9322,4459,7359
1070,fine,560,0.00044,0.9446,0.9638,10154,2781
1646,fine,558,0.00044,0.9405,0.8848,10236,4259
2741,fine,558,0.00044,0.9171,0.8682,6611,7585
1524,fine,557,0.00044,0.9105,0.8698,3522,3939
510,fine,556,0.00044,0.8677,0.8988,2856,1277
454,fine,555,0.00044,0.8707,0.8507,2050,1145
3660,fine,555,0.00044,0.5857,0.8315,1862,9480
1284,fine,554,0.00044,0.888,0.9118,5983,3259
2840,fine,553,0.00044,0.8517,0.943,12831,7778
1186,fine,552,0.00044,0.9403,0.9453,10006,3011
3040,fine,552,0.00044,0.7204,0.8908,11111,8209
495,fine,552,0.00044,0.9309,0.9008,7889,1244
3225,fine,549,0.00043,0.9039,0.9227,3393,8569
166,fine,549,0.00043,0.8509,0.8517,12117,377
2897,fine,549,0.00043,0.869,0.8531,7335,7898
3347,fine,547,0.00043,0.7976,0.8745,2424,8869
838,fine,546,0.00043,0.8766,0.888,1593,2117
224,fine,546,0.00043,0.9369,0.9257,2914,519
171,fine,545,0.00043,0.9315,0.9478,10404,395
419,fine,545,0.00043,0.9203,0.8782,7687,1065
3562,fine,545,0.00043,0.9533,0.9062,4829,9339
2428,fine,544,0.00043,0.8871,0.8785,12172,6717
2484,fine,544,0.00043,0.9468,0.8531,10383,6874
1776,fine,540,0.00043,0.8815,0.9536,8280,4620
1346,fine,540,0.00043,0.8203,0.9206,725,3471
1072,fine,539,0.00043,0.9056,0.9167,8192,2780
3049,fine,539,0.00043,0.8502,0.9352,13104,8216
2143,fine,539,0.00043,0.8943,0.8829,5860,5957
1313,fine,539,0.00043,0.8989,0.9522,3685,3353
1642,fine,539,0.00043,0.9286,0.9334,5146,4242
1522,fine,537,0.00042,0.9042,0.8248,3643,3931
1735,fine,537,0.00042,0.8927,0.9081,3177,4498
1473,fine,537,0.00042,0.8983,0.7984,3377,3785
1266,fine,535,0.00042,0.8396,0.9212,11541,3230
3202,fine,534,0.00042,0.8885,0.9506,8690,8521
3573,fine,534,0.00042,0.9052,0.8299,12023,9349
1691,fine,534,0.00042,0.9388,0.922,4894,4387
2400,fine,532,0.00042,0.88,0.8964,2964,6645
1488,fine,532,0.00042,0.97,0.9509,1316,3807
17,fine,531,0.00042,0.9766,0.9487,13178,43
3002,fine,530,0.00042,0.8116,0.9192,5532,8115
2430,fine,530,0.00042,0.9076,0.8876,1181,6732
2753,fine,529,0.00042,0.9345,0.9377,4218,7622
1845,fine,528,0.00042,0.9121,0.8916,6598,4810
956,fine,528,0.00042,0.9116,0.8524,1304,2447
506,fine,528,0.00042,0.8734,0.9319,5421,1272
1381,fine,527,0.00042,0.9079,0.9408,11698,3562
993,fine,527,0.00042,0.9619,0.8729,7617,2571
2350,fine,527,0.00042,0.9233,0.9315,8256,6539
3295,fine,526,0.00042,0.9335,0.9137,11411,8735
321,fine,525,0.00042,0.926,0.9368,10024,704
376,fine,523,0.00041,0.9243,0.9321,8746,902
880,fine,522,0.00041,0.9474,0.936,7443,2257
853,fine,521,0.00041,0.9241,0.9037,1751,2178
1117,fine,521,0.00041,0.9222,0.8739,5772,2872
217,fine,520,0.00041,0.9557,0.9203,2699,499
1265,fine,520,0.00041,0.8971,0.9351,5903,3222
1327,fine,519,0.00041,0.9232,0.8737,12762,3395
2417,fine,518,0.00041,0.9546,0.8467,10676,6685
1033,fine,518,0.00041,0.8955,0.8994,6864,2688
1294,fine,518,0.00041,0.9006,0.9074,7241,3324
1020,fine,517,0.00041,0.8809,0.8837,5877,2653
708,fine,516,0.00041,0.9018,0.9258,4403,1775
615,fine,516,0.00041,0.9188,0.8744,8223,1571
752,fine,515,0.00041,0.8751,0.7644,5402,1861
2235,fine,515,0.00041,0.9552,0.9301,8565,6277
1003,fine,514,0.00041,0.9653,0.8736,7587,2619
1731,fine,513,0.00041,0.923,0.8965,5929,4481
1792,fine,513,0.00041,0.9302,0.9361,787,4670
414,fine,513,0.00041,0.9262,0.9154,8049,1033
1023,fine,512,0.0004,0.9229,0.9455,5140,2661
3152,fine,511,0.0004,0.8383,0.8965,1174,8421
1701,fine,511,0.0004,0.9232,0.8798,3069,4413
1566,fine,511,0.0004,0.8919,0.898,2460,4020
3430,fine,511,0.0004,0.8823,0.817,12656,9040
2763,fine,510,0.0004,0.8341,0.8882,5967,7640
3655,fine,510,0.0004,0.943,0.819,12865,9469
598,fine,509,0.0004,0.921,0.8565,7819,1528
3181,fine,509,0.0004,0.9454,0.9032,3586,8483
493,fine,509,0.0004,0.8727,0.8804,2918,1242
3507,fine,509,0.0004,0.8349,0.8999,6528,9251
2451,fine,508,0.0004,0.9665,0.9219,10870,6802
1000,fine,508,0.0004,0.8987,0.9029,1139,2616
867,fine,507,0.0004,0.9321,0.9208,2103,2215
3032,fine,507,0.0004,0.6015,0.8651,11255,8186
1596,fine,506,0.0004,0.8634,0.8978,3515,4108
2485,fine,506,0.0004,0.9539,0.9066,10038,6890
1022,fine,505,0.0004,0.9015,0.9022,2851,2659
2805,fine,505,0.0004,0.9074,0.8937,6905,7726
1823,fine,505,0.0004,0.9297,0.8903,1011,4767
2097,fine,504,0.0004,0.941,0.9532,9690,5767
1675,fine,504,0.0004,0.9076,0.9413,1659,4334
2588,fine,503,0.0004,0.8803,0.8424,6249,7209
3611,fine,503,0.0004,0.9288,0.9453,12727,9401
3302,fine,503,0.0004,0.932,0.8634,4060,8751
583,fine,502,0.0004,0.916,0.9277,8655,1486
3412,fine,501,0.0004,0.9578,0.917,4606,9001
68,fine,501,0.0004,0.9497,0.9001,5508,141
2841,fine,501,0.0004,0.9518,0.8965,4069,7785
2539,fine,499,0.00039,0.8422,0.9026,6179,7084
2303,fine,499,0.00039,0.9334,0.9079,7334,6466
434,fine,498,0.00039,0.9425,0.9274,10467,1098
20,fine,498,0.00039,0.934,0.9254,9504,40
3527,fine,498,0.00039,0.9325,0.861,12992,9284
2645,fine,497,0.00039,0.9507,0.8579,4506,7340
581,fine,497,0.00039,0.9309,0.9117,10247,1478
799,fine,496,0.00039,0.9267,0.9232,2093,2009
3337,fine,496,0.00039,0.8402,0.9242,9498,8844
1372,fine,496,0.00039,0.907,0.9143,1915,3538
1478,fine,496,0.00039,0.9217,0.8606,2068,3785
2964,fine,495,0.00039,0.9164,0.9161,8947,8027
76,fine,495,0.00039,0.9516,0.9257,5545,162
2908,fine,495,0.00039,0.7886,0.8637,5807,7916
1986,fine,495,0.00039,0.9211,0.921,2694,5377
2410,fine,494,0.00039,0.8173,0.8732,7289,6668
1071,fine,494,0.00039,0.9007,0.905,5160,2783
1366,fine,494,0.00039,0.9414,0.8734,10499,3530
1213,fine,493,0.00039,0.9437,0.8989,9852,3052
3183,fine,493,0.00039,0.926,0.8976,10408,8478
2833,fine,493,0.00039,0.57,0.9495,645,7771
745,fine,493,0.00039,0.9497,0.9152,10715,1832
616,fine,493,0.00039,0.9255,0.9383,4814,1559
1088,fine,493,0.00039,0.9401,0.943,10066,2803
3591,fine,492,0.00039,0.8489,0.928,7241,9365
3258,fine,491,0.00039,0.7936,0.8953,1184,8647
282,fine,491,0.00039,0.9203,0.9406,2515,634
524,fine,490,0.00039,0.9131,0.8856,6995,1321
1299,fine,490,0.00039,0.9408,0.8993,10261,3332
959,fine,490,0.00039,0.9004,0.9117,4672,2463
